timebucket;CONNACK;PINGRESP;PUBACK;PUBLISH;SUBACK
1549359051000;1,0;;16,238095238095237;13,523809523809524;20,666666666666668
1549359052000;1,0;;14,59090909090909;12,818181818181818;14,666666666666668
1549359053000;1,0;;14,619047619047619;12,428571428571429;14,333333333333334
1549359054000;1,0;;12,375;10,875;18,666666666666668
1549359055000;1,0;;16,59259259259259;13,88888888888889;11,0
1549359056000;1,0;;16,24;14,6;26,333333333333332
1549359057000;1,0;;14,59090909090909;12,59090909090909;25,666666666666668
1549359058000;1,0;;20,75862068965517;16,03448275862069;29,666666666666668
1549359059000;1,0;;16,23076923076923;12,461538461538462;31,0
1549359060000;1,0;;13,523809523809524;11,428571428571429;17,0
1549359061000;1,0;;14,875;13,583333333333332;22,666666666666668
1549359062000;1,0;;15,87878787878788;13,15151515151515;27,0
1549359063000;1,0;;24,79310344827586;21,862068965517242;31,333333333333332
1549359064000;1,0;;16,0;13,037037037037036;19,666666666666668
1549359065000;0,33333333333333337;;15,74074074074074;13,777777777777779;31,333333333333332
1549359066000;1,0;;22,533333333333335;18,666666666666668;24,333333333333332
1549359067000;0,6666666666666666;;20,0;18,214285714285715;28,666666666666668
1549359068000;0,6666666666666666;;19,551724137931036;15,862068965517242;19,333333333333332
1549359069000;1,0;;18,161290322580648;13,451612903225806;19,0
1549359070000;0,6666666666666666;;21,516129032258064;20,612903225806452;27,333333333333332
1549359071000;1,0;;19,516129032258064;18,93548387096774;34,333333333333336
1549359072000;0,6666666666666666;;23,896551724137932;21,93103448275862;35,0
1549359073000;0,6666666666666666;;26,636363636363633;23,060606060606062;27,333333333333332
1549359074000;0,33333333333333337;;26,655172413793103;24,103448275862068;30,333333333333332
1549359075000;0,6666666666666666;;21,70967741935484;19,93548387096774;38,0
1549359076000;1,0;;21,63888888888889;20,444444444444443;23,666666666666668
1549359077000;0,6666666666666666;;35,89999999999999;33,86666666666666;37,333333333333336
1549359078000;1,0;;30,38888888888889;28,166666666666664;55,0
1549359079000;0,6666666666666666;;24,09090909090909;21,151515151515152;36,0
1549359080000;1,0;;23,91891891891892;22,0;41,0
1549359081000;0,6666666666666666;;23,035714285714285;19,107142857142858;25,333333333333332
1549359082000;1,0;;32,891891891891895;30,08108108108108;43,333333333333336
1549359083000;1,0;;29,512820512820515;27,666666666666664;43,333333333333336
1549359084000;1,0;;26,72222222222222;20,75;49,0
1549359085000;1,0;;34,10810810810811;29,945945945945944;59,0
1549359086000;0,33333333333333337;;37,078947368421055;35,13157894736842;35,0
1549359087000;1,0;;28,3;27,4;50,666666666666664
1549359088000;1,0;;33,57575757575758;30,15151515151515;57,0
1549359089000;1,0;;36,68292682926829;32,31707317073171;47,0
1549359090000;1,0;;29,86046511627907;26,232558139534884;54,333333333333336
1549359091000;1,0;;27,88235294117647;23,852941176470587;39,666666666666664
1549359092000;0,6666666666666666;;27,452380952380953;27,19047619047619;39,0
1549359093000;0,6666666666666666;;40,627906976744185;36,81395348837209;55,666666666666664
1549359094000;1,0;;33,075;32,025;57,0
1549359095000;0,6666666666666666;;29,161290322580644;26,967741935483872;52,666666666666664
1549359096000;1,0;;34,130434782608695;31,934782608695652;32,666666666666664
1549359097000;1,0;;30,458333333333332;28,229166666666668;63,333333333333336
1549359098000;1,0;;41,25;40,2;49,333333333333336
1549359099000;1,0;;34,0;31,711111111111112;56,333333333333336
1549359100000;1,0;;40,71739130434783;37,891304347826086;44,666666666666664
1549359101000;1,0;;50,82000000000001;46,56;61,0
1549359102000;1,0;;31,714285714285715;26,571428571428573;49,666666666666664
1549359103000;0,6666666666666666;;47,81395348837209;46,0;60,666666666666664
1549359104000;0,6666666666666666;;40,0;38,42;58,666666666666664
1549359105000;0,6666666666666666;;40,54;36,82;55,333333333333336
1549359106000;1,0;;41,244897959183675;37,204081632653065;68,66666666666667
1549359107000;1,0;;44,40425531914894;40,765957446808514;69,33333333333333
1549359108000;1,0;;41,183673469387756;37,51020408163265;73,0
1549359109000;1,0;;34,0;29,951219512195124;44,0
1549359110000;1,0;;39,871794871794876;37,82051282051282;47,0
1549359111000;0,33333333333333337;;49,53448275862068;47,55172413793103;74,75
1549359112000;0,6666666666666666;;55,60344827586207;50,741379310344826;53,666666666666664
1549359113000;0,6666666666666666;;36,529411764705884;35,68627450980392;55,0
1549359114000;0,6666666666666666;;42,10204081632653;39,38775510204081;48,0
1549359115000;0,6666666666666666;;45,411764705882355;42,07843137254902;31,333333333333332
1549359116000;0,6666666666666666;;44,36842105263158;40,5;81,0
1549359117000;0,6666666666666666;;50,30612244897959;47,244897959183675;77,0
1549359118000;0,33333333333333337;;45,90163934426229;42,36065573770492;81,0
1549359119000;0,6666666666666666;;50,107142857142854;44,42857142857143;98,5
1549359120000;0,6666666666666666;;56,574074074074076;53,425925925925924;67,66666666666667
1549359121000;0,6666666666666666;;47,68627450980392;42,490196078431374;61,5
1549359122000;0,6666666666666666;;65,93103448275862;63,10344827586207;68,33333333333333
1549359123000;1,0;;45,16666666666667;40,285714285714285;60,333333333333336
1549359124000;1,0;;52,023809523809526;51,76190476190476;90,5
1549359125000;1,0;;59,95384615384616;55,830769230769235;93,33333333333333
1549359126000;1,0;;54,38333333333334;49,71666666666667;62,75
1549359127000;1,0;;50,78947368421053;46,368421052631575;66,0
1549359128000;0,6666666666666666;;50,67241379310345;49,17241379310345;84,5
1549359129000;0,6666666666666666;;85,46551724137932;81,1896551724138;92,66666666666667
1549359130000;0,6666666666666666;;39,61363636363637;35,02272727272727;78,33333333333333
1549359131000;0,6666666666666666;;49,29545454545455;44,40909090909091;72,33333333333333
1549359132000;0,6666666666666666;;74,53030303030305;69,74242424242425;84,66666666666667
1549359133000;0,6666666666666666;;82,43835616438356;77,24324324324324;107,66666666666667
1549359134000;1,0;;59,90625;56,079365079365076;106,66666666666667
1549359135000;1,3333333333333333;;58,52830188679245;53,56603773584906;72,66666666666667
1549359136000;1,0;;65,05660377358491;63,351851851851855;67,0
1549359137000;1,0;;69,21818181818182;62,81481481481482;107,33333333333333
1549359138000;0,6666666666666666;;61,72916666666667;56,35416666666667;90,33333333333333
1549359139000;1,0;;75,59154929577466;71,25352112676056;137,33333333333334
1549359140000;1,0;;103,69354838709677;96,92307692307692;97,33333333333333
1549359141000;0,6666666666666666;;89,21917808219177;82,88571428571429;122,0
1549359142000;0,6666666666666666;;60,89473684210526;58,70689655172414;104,66666666666667
1549359143000;0,6666666666666666;;77,79411764705883;71,53623188405797;97,33333333333333
1549359144000;0,6666666666666666;;70,70588235294117;63,55102040816327;109,0
1549359145000;1,0;;81,29411764705883;77,68627450980392;93,33333333333333
1549359146000;1,0;;79,1948051948052;74,16883116883118;123,66666666666667
1549359147000;1,0;;85,02702702702703;80,33783783783784;118,33333333333333
1549359148000;0,6666666666666666;;89,0;85,6140350877193;91,66666666666667
1549359149000;1,0;;97,02597402597402;94,2987012987013;109,66666666666667
1549359150000;0,33333333333333337;;94,36764705882354;86,76811594202898;114,0
1549359151000;0,6666666666666666;;85,45283018867924;84,42307692307692;89,66666666666667
1549359152000;1,0;;85,90163934426229;84,44262295081967;87,66666666666667
1549359153000;1,0;;97,34848484848484;92,67647058823529;96,0
1549359154000;0,6666666666666666;;100,05882352941177;95,7878787878788;108,33333333333333
1549359155000;0,33333333333333337;;114,50632911392405;111,46835443037975;133,0
1549359156000;1,0;;93,15714285714286;88,88732394366198;147,0
1549359157000;1,0;;80,43478260869566;71,78260869565217;98,0
1549359158000;1,0;;88,86206896551724;82,12280701754386;102,0
1549359159000;1,0;;71,73846153846154;68,67692307692309;112,0
1549359160000;1,0;;103,31428571428573;95,48611111111111;144,0
1549359161000;1,0;;131,01315789473682;124,4342105263158;90,33333333333333
1549359162000;1,0;;80,72058823529412;69,21212121212122;103,66666666666667
1549359163000;1,0;;108,21739130434783;99,35211267605634;130,33333333333334
1549359164000;0,6666666666666666;;131,45833333333331;127,83098591549295;142,33333333333334
1549359165000;0,6666666666666666;;164,3375;158,8354430379747;178,66666666666666
1549359166000;0,6666666666666666;;77,16363636363636;72,25454545454545;105,33333333333333
1549359167000;0,6666666666666666;;123,94202898550725;123,0;146,5
1549359168000;40,66666666666667;;203,23913043478265;192,1098901098901;174,5
1549359169000;1,0;;141,04285714285714;133,768115942029;127,33333333333333
1549359170000;1,0;;134,73493975903617;129,51190476190473;139,0
1549359171000;0,33333333333333337;;116,77528089887639;108,35227272727272;170,66666666666666
1549359172000;0,33333333333333337;;80,78688524590163;76,44262295081967;118,33333333333333
1549359173000;1,0;;95,33333333333334;91,19230769230771;124,0
1549359174000;1,0;;151,3488372093023;146,1264367816092;118,33333333333333
1549359175000;33,66666666666667;;147,88372093023253;140,51724137931035;167,0
1549359176000;1,0;;157,34146341463412;144,75;106,0
1549359177000;0,6666666666666666;;99,8219178082192;92,67123287671232;123,66666666666667
1549359178000;0,6666666666666666;;147,7037037037037;140,037037037037;170,33333333333334
1549359179000;8,0;;140,5263157894737;132,7763157894737;105,33333333333333
1549359180000;0,6666666666666666;;119,68115942028984;114,19117647058823;118,33333333333333
1549359181000;1,0;;131,8227848101266;127,52500000000002;153,33333333333334
1549359182000;28,666666666666668;;223,69135802469134;210,44999999999996;168,66666666666666
1549359183000;17,333333333333332;;201,1875;196,6707317073171;124,0
1549359184000;34,666666666666664;;192,41975308641975;184,0886075949367;205,5
1549359185000;74,66666666666667;;163,3734939759036;154,51807228915663;182,0
1549359186000;40,0;;163,17441860465118;157,0;142,0
1549359187000;0,33333333333333337;;116,86363636363636;108,40909090909092;155,0
1549359188000;0,6666666666666666;;159,89285714285717;151,1686746987952;168,33333333333334
1549359189000;30,333333333333336;;210,15625;206,1752577319588;160,66666666666666
1549359190000;2,0;;133,13513513513516;127,84931506849314;131,33333333333334
1549359191000;11,0;;178,18518518518516;165,6341463414634;131,5
1549359192000;34,0;;167,1325301204819;161,04761904761904;150,5
1549359193000;38,0;;190,9875;183,17948717948718;166,66666666666666
1549359194000;17,666666666666664;;141,62962962962962;135,8292682926829;177,0
1549359195000;32,333333333333336;;150,19753086419755;141,5679012345679;180,0
1549359196000;96,33333333333333;;233,86597938144325;229,49484536082477;175,2
1549359197000;2,3333333333333335;;158,21951219512192;148,5;98,0
1549359198000;8,666666666666668;;150,0705882352941;142,9397590361446;143,0
1549359199000;46,0;;180,85185185185185;175,17500000000004;183,33333333333334
1549359200000;6,333333333333333;;158,52808988764045;155,26966292134833;138,0
1549359201000;19,0;;174,4;171,70588235294116;136,33333333333334
1549359202000;101,33333333333333;;202,46391752577318;194,41836734693877;144,0
1549359203000;43,666666666666664;;217,97468354430376;209,05128205128207;135,66666666666666
1549359204000;86,66666666666667;;179,38297872340425;173,05208333333334;147,0
1549359205000;0,6666666666666666;;202,85897435897436;196,25;128,33333333333334
1549359206000;60,666666666666664;;177,0235294117647;171,31395348837208;148,66666666666666
1549359207000;98,33333333333333;;254,5698924731183;245,96774193548384;250,0
1549359208000;151,33333333333334;;246,90217391304347;236,70967741935482;175,6
1549359209000;125,33333333333333;;254,8526315789474;249,11827956989254;188,0
1549359210000;159,33333333333334;;275,9183673469388;268,10204081632645;185,66666666666666
1549359211000;49,0;;213,86301369863014;200,3013698630137;140,66666666666666
1549359212000;97,33333333333333;;214,29885057471267;203,96629213483143;210,5
1549359213000;113,66666666666667;;246,65;234,29000000000002;194,0
1549359214000;97,66666666666667;;260,5056179775281;249,97701149425288;156,5
1549359215000;148,66666666666666;;229,81521739130434;222,1304347826087;122,5
1549359216000;98,66666666666667;;237,8470588235294;227,78823529411767;213,0
1549359217000;258,0;;356,43564356435644;345,3106796116505;226,33333333333334
1549359218000;125,33333333333333;;252,5408163265306;243,77551020408163;241,25
1549359219000;114,66666666666667;;163,95;151,52564102564105;233,0
1549359220000;134,33333333333334;;246,13684210526313;238,16842105263154;179,5
1549359221000;181,0;;299,5340909090909;289,20454545454544;187,0
1549359222000;178,0;;267,16326530612247;252,3535353535354;263,3333333333333
1549359223000;153,66666666666666;;277,9347826086957;272,6263736263736;178,33333333333334
1549359224000;230,0;;369,3761467889908;353,1284403669725;236,33333333333334
1549359225000;159,0;;332,1875;322,4020618556701;182,6
1549359226000;192,0;;292,28571428571433;282,89156626506025;157,33333333333334
1549359227000;170,0;;235,6421052631579;224,4842105263158;213,0
1549359228000;174,0;;377,4;360,20618556701027;166,0
1549359229000;199,33333333333334;;307,7159090909091;300,43023255813955;200,75
1549359230000;138,0;;266,8058252427184;257,8543689320388;289,5
1549359231000;116,0;;287,6981132075472;274,3490566037736;227,0
1549359232000;140,0;;217,02083333333334;208,2244897959184;178,5
1549359233000;165,33333333333334;;257,5056179775281;252,29885057471265;209,0
1549359234000;180,33333333333334;;277,81111111111113;271,27472527472526;242,0
1549359235000;182,0;;369,30526315789473;359,0;222,75
1549359236000;200,66666666666666;;350,8349514563107;347,83;138,5
1549359237000;173,0;;325,8863636363636;314,1222222222222;189,66666666666666
1549359238000;199,66666666666666;;468,24;459,4040404040404;227,66666666666666
1549359239000;222,33333333333334;;478,7373737373738;466,919191919192;185,33333333333334
1549359240000;218,33333333333334;;461,0315789473684;451,9578947368421;232,0
1549359241000;185,33333333333334;;458,17708333333337;448,03125;241,66666666666666
1549359242000;183,66666666666666;;510,56000000000006;500,61386138613864;224,66666666666666
1549359243000;283,6666666666667;;654,3733333333333;649,64;284,3333333333333
1549359244000;198,66666666666666;;648,4044943820224;635,9431818181819;228,66666666666666
1549359245000;201,0;;819,8602150537633;810,1630434782609;303,0
1549359246000;235,33333333333334;;952,2604166666666;944,1770833333334;226,33333333333334
1549359247000;217,66666666666666;;969,0947368421052;964,1770833333333;283,6666666666667
1549359248000;207,0;;1065,4795918367347;1055,6224489795918;242,33333333333334
1549359249000;217,33333333333334;;1146,920792079208;1139,4158415841584;289,6666666666667
1549359250000;;;1318,3958333333335;1309,0729166666665;258,0
1549359251000;;;1355,778947368421;1349,7368421052631;
1549359252000;;;1355,8837209302326;1348,5348837209303;
1549359253000;;;1582,155844155844;1574,4415584415585;
1549359254000;;;1786,1195652173913;1785,769230769231;
1549359255000;;;1834,0731707317073;1827,439024390244;
1549359256000;;;1938,3775510204082;1923,387755102041;
1549359257000;;;1968,2990654205607;1955,0467289719627;
1549359258000;;;2227,642105263158;2217,1263157894737;
1549359259000;;;2217,7604166666665;2206,1666666666665;
1549359260000;;;2311,3548387096776;2299,2021276595747;
1549359261000;;;2511,5454545454545;2500,8863636363635;
1549359262000;;;2591,9024390243903;2579,682926829268;
1549359263000;;;2669,178947368421;2661,978723404255;
1549359264000;;;2906,7875;2893,4125;
1549359265000;;;2928,8172043010754;2925,1702127659573;
1549359266000;;;2977,769230769231;2964,0444444444443;
1549359267000;;;3068,1290322580644;3068,59375;
1549359268000;;;3185,247619047619;3168,548076923077;
1549359269000;;;3363,2258064516127;3356,2747252747254;
1549359270000;;;3472,41975308642;3464,289156626506;
1549359271000;;;3662,1304347826085;3652,5666666666666;
1549359272000;;;3788,6907216494847;3784,9897959183672;
1549359273000;;;3844,711111111111;3834,9777777777776;
1549359274000;;;3931,9324324324325;3930,3026315789475;
1549359275000;;;4092,8453608247423;4081,442105263158;
1549359276000;;;4196,3;4188,277777777777;
1549359277000;;;4307,545454545455;4295,393258426966;
1549359278000;;;4407,351648351649;4396,433333333333;
1549359279000;;;4610,431818181818;4596,712643678161;
1549359280000;;;4687,373737373738;4671,029702970297;
1549359281000;;;4758,302083333333;4755,68085106383;
1549359282000;;;4888,936842105263;4879,5360824742265;
1549359283000;;;4981,340909090909;4971,057471264367;
1549359284000;;;5061,1325301204815;5056,857142857143;
1549359285000;;;5300,678571428572;5290,903614457831;
1549359286000;;;5450,747126436781;5438,662790697675;
1549359287000;;;5515,045454545455;5505,965909090909;
1549359288000;;;5667,721153846154;5654,447619047619;
1549359289000;;;5753,555555555556;5748,314606741573;
1549359290000;;;5794,740740740741;5793,481927710844;
1549359291000;;;6011,168539325843;5999,333333333333;
1549359292000;;;6038,288888888889;6027,604395604396;
1549359293000;;;6198,341463414634;6183,925925925926;
1549359294000;;;6423,010638297872;6416,13829787234;
1549359295000;;;6460,186046511628;6444,767441860465;
1549359296000;;;6504,18556701031;6494,989795918367;
1549359297000;;;6449,7037037037035;6443,787037037037;
1549359298000;;;6590,662921348315;6581,261363636364;
1549359299000;;;6748,142857142857;6753,620689655172;
1549359300000;;;6931,611650485437;6917,19801980198;
1549359301000;;;7040,8;7030,36231884058;
1549359302000;;;7154,21359223301;7144,728155339806;
1549359303000;;;7040,283950617284;7041,831325301205;
1549359304000;;;7217,690721649485;7185,2474226804125;
1549359305000;;;7194,252525252526;7196,453608247422;
1549359306000;;;7371,822222222222;7361,955555555555;
1549359307000;;;7549,53125;7555,326530612245;
1549359308000;;;7707,306818181818;7687,6292134831465;
1549359309000;;;7738,828571428571;7733,865671641791;
1549359310000;;;8145,471264367816;8133,632183908046;
1549359311000;;;8188,727272727273;8182,662337662337;
1549359312000;;;8207,39393939394;8191,151515151515;
1549359313000;;;8299,388888888889;8280,7;
1549359314000;;;8506,981481481482;8496,407407407407;
1549359315000;;;8540,92857142857;8538,505882352942;
1549359316000;;;8653,469135802468;8631,4875;
1549359317000;;;8776,058139534884;8770,116279069767;
1549359318000;;;9089,209302325582;9064,227272727272;
1549359319000;;;9102,691358024691;9079,037037037036;
1549359320000;;;9017,235849056604;9022,076190476191;
1549359321000;;;9385,806818181818;9376,080459770115;
1549359322000;;;9485,670212765957;9477,81914893617;
1549359323000;;;9478,252631578947;9477,721649484536;
1549359324000;;;9489,425531914894;9474,118279569893;
1549359325000;;;9612,253731343284;9609,779411764706;
1549359326000;;;9929,566666666668;9908,318181818182;
1549359327000;;;9872,511363636364;9858,829545454546;
1549359328000;;;9989,049504950495;9961,815533980582;
1549359329000;;;10031,38947368421;10038,322580645161;
1549359330000;;;10168,516129032258;10158,333333333334;
1549359331000;;;10300,088235294117;10272,615384615385;
1549359332000;;;10456,640449438202;10418,670329670329;
1549359333000;;;10299,416666666666;10350,411764705883;
1549359334000;;;10465,489361702128;10457,840425531915;
1549359335000;;;10511,935483870968;10488,721649484536;
1549359336000;;;10613,03125;10618,075268817205;
1549359337000;;;10594,589473684211;10585,526315789473;
1549359338000;;;10664,988888888889;10659,066666666668;
1549359339000;;;10792,49504950495;10779,17;
1549359340000;;;10890,011111111111;10876,824175824177;
1549359341000;;;10979,807228915663;10980,170731707318;
1549359342000;;;11057,236559139785;11015,4375;
1549359343000;;;11085,244444444445;11097,03409090909;
1549359344000;;;11168,141414141413;11161,479591836734;
1549359345000;;;11287,69014084507;11274,424657534246;
1549359346000;;;11455,032967032967;11446,725274725275;
1549359347000;;;11480,8125;11476,489361702128;
1549359348000;;;11633,852272727272;11611,47191011236;
1549359349000;;;11833,835164835165;11838,566666666668;
1549359350000;;;11779,363636363636;11765,444444444445;
1549359351000;;;11732,291666666666;11724,947916666666;
1549359352000;;;11814,340206185567;11805,484536082475;
1549359353000;;;11931,957894736843;11916,831578947369;
1549359354000;;;11976,683673469388;11969,459183673469;
1549359355000;;;12117,481481481482;12087,583333333334;
1549359356000;;;12174,565217391304;12188,511111111111;
1549359357000;;;12169,676767676769;12142,505050505051;
1549359358000;;;12272,093023255815;12277,141176470588;
1549359359000;;;12481,567901234568;12470,913580246914;
1549359360000;;;12351,975903614459;12329,119047619048;
1549359361000;;;12562,623762376237;12569,21;
1549359362000;;;12555,444444444445;12546,90909090909;
1549359363000;;;12905,883116883117;12886,382716049382;
1549359364000;;;12925,626262626263;12922,578947368422;
1549359365000;;;12997,67901234568;12986,777777777777;
1549359366000;;;13000,122222222222;12989,722222222223;
1549359367000;;;13174,863157894737;13165,78947368421;
1549359368000;;;13122,82558139535;13109,732558139534;
1549359369000;;;13302,658823529411;13328,134831460675;
1549359370000;;;13262,73417721519;13205,453333333333;
1549359371000;;;13533,670329670329;13521,813186813188;
1549359372000;;;13687,505263157895;13683,75;
1549359373000;;;13692,757894736842;13680,404255319148;
1549359374000;;;13685,234042553191;13678,234042553191;
1549359375000;;;13865,202247191011;13850,233333333334;
1549359376000;;;14026,530612244898;14025,051546391753;
1549359377000;;;13999,333333333334;13983,329670329671;
1549359378000;;;14111,188405797102;14105,408450704226;
1549359379000;;;14186,407894736842;14194,635135135135;
1549359380000;;;14472,414634146342;14452,626506024097;
1549359381000;;;14478,397959183674;14476,285714285714;
1549359382000;;;14638,738636363636;14618,767441860466;
1549359383000;;;14642,08;14632,9;
1549359384000;;;14773,803921568628;14759,392156862745;
1549359385000;;;14727,258426966293;14714,866666666667;
1549359386000;;;14899,192771084337;14904,404761904761;
1549359387000;;;15192,329268292682;15177,634146341463;
1549359388000;;;15165,821782178218;15132,803921568628;
1549359389000;;;15136,857142857143;15135,337078651686;
1549359390000;;;15208,875;15190,674698795181;
1549359391000;;;15272,666666666666;15267,944444444445;
1549359392000;;;15249,333333333334;15251,863157894737;
1549359393000;;;15370,183908045978;15360,816091954022;
1549359394000;;;15478,47435897436;15464,615384615385;
1549359395000;;;15676,056818181818;15666,761363636364;
1549359396000;;;15727,9;15718,08888888889;
1549359397000;;;15812,18888888889;15806,597826086956;
1549359398000;;;15941,024691358025;15925,620253164558;
1549359399000;;;16074,238636363636;16062,397727272728;
1549359400000;;;16065,3;16056,7;
1549359401000;;;16175,29347826087;16162,301075268817;
1549359402000;;;16409,95348837209;16400,61176470588;
1549359403000;;;16416,67391304348;16412,369565217392;
1549359404000;;;16319,275510204081;16311,857142857143;
1549359405000;;;16560,309523809523;16551,823529411766;
1549359406000;;;16579,043478260868;16557,186813186814;
1549359407000;;;16705,783783783783;16689,96052631579;
1549359408000;;;16762,92;16761,23;
1549359409000;;;16901,81333333333;16879,13698630137;
1549359410000;;;16948,885416666668;16929,40206185567;
1549359411000;;;17083,301204819276;17090,378048780487;
1549359412000;;;17164,337209302324;17139,55172413793;
1549359413000;;;17395,18888888889;17391,606741573032;
1549359414000;;;17460,355140186915;17451,83486238532;
1549359415000;;;17363,886075949365;17353,896103896102;
1549359416000;;;17511,9900990099;17504,019607843136;
1549359417000;;;17669,375;17660,545454545456;
1549359418000;;;17633,0;17611,590909090908;
1549359419000;;;17826,166666666668;17828,641025641027;
1549359420000;;;17767,425;17753,151898734177;
1549359421000;;;17908,58415841584;17899,19801980198;
1549359422000;;;18054,855555555554;18049,066666666666;
1549359423000;;;18113,352941176472;18079,01886792453;
1549359424000;;;18152,505747126437;18161,811764705883;
1549359425000;;;18211,283783783783;18184,394736842107;
1549359426000;;;18241,083333333332;18255,489130434784;
1549359427000;;;18402,524390243903;18396,488095238095;
1549359428000;;;18464,272727272728;18444,20930232558;
1549359429000;;;18654,436170212764;18646,255319148935;
1549359430000;;;18623,865168539327;18608,43820224719;
1549359431000;;;18775,223529411764;18763,482352941177;
1549359432000;;;18766,0;18758,608695652172;
1549359433000;;;18839,12;18823,353535353537;
1549359434000;;;18899,523255813954;18896,15294117647;
1549359435000;;;18988,951807228917;18984,072289156626;
1549359436000;;;19141,185185185186;19131,283950617282;
1549359437000;;;19263,909090909092;19250,49494949495;
1549359438000;;;19250,926829268294;19238,341463414636;
1549359439000;;;19287,197916666668;19278,270833333332;
1549359440000;;;19356,315217391304;19342,542553191488;
1549359441000;;;19437,41584158416;19428,0202020202;
1549359442000;;;19449,684210526317;19461,02564102564;
1549359443000;;;19608,08860759494;19580,31168831169;
1549359444000;;;19825,494505494506;19808,0;
1549359445000;;;19936,7875;19931,91139240506;
1549359446000;;;20000,515789473684;19987,291666666668;
1549359447000;;;19931,042105263157;19916,957446808512;
1549359448000;;;20042,149425287356;20036,344827586207;
1549359449000;;;20193,694736842106;20186,34736842105;
1549359450000;;;20300,5125;20281,073170731706;
1549359451000;;;20273,45348837209;20271,870588235295;
1549359452000;;;20464,117647058825;20458,858823529412;
1549359453000;;;20445,375;20436,432989690722;
1549359454000;;;20583,168674698794;20572,012345679013;
1549359455000;;;20668,61842105263;20668,32051282051;
1549359456000;;;20795,57843137255;20782,465346534653;
1549359457000;;;20749,909090909092;20721,602272727272;
1549359458000;;;20745,46875;20733,02105263158;
1549359459000;;;21027,3125;21019,9125;
1549359460000;;;21175,287234042553;21147,625;
1549359461000;;;21196,904761904763;21196,578313253012;
1549359462000;;;21214,897727272728;21202,43181818182;
1549359463000;;;21322,058139534885;21313,29411764706;
1549359464000;;;21430,975609756097;21441,53488372093;
1549359465000;;;21382,36274509804;21355,222222222223;
1549359466000;;;21423,291139240508;21413,7;
